Authors	Record Count	
Khoriauli G	61	
Kitsaki C	61	
Liberatore M	61	
Lindley RE	61	
Liu L	61	
Magalhaes PC	61	
Martinez A	61	
Mironova M	61	
Mobius S	61	
Nedden MZ	61	
Noel DL	61	
Olivero-verbel J	61	
Padula S	61	
Paraskevopoulos C	61	
Rivadeneira P	61	
Salas AS	61	
Skaf A	61	
Tam KC	61	
Tombs R	61	
Villhauer EM	61	
Volkov P	61	
Wuerzinger J	61	
Agullo PM	60	
Bradley MJ	60	
Bullard BA	60	
Ernst M	60	
Frattari G	60	
Goldenzweig P	60	
Grundy JC	60	
Haaland ES	60	
Juillot P	60	
Kang Y	60	
Linss A	60	
Malekzadeh R	60	
Nguyen T	60	
Renteria CG	60	
Ruiz-patino A	60	
Sepanlou SG	60	
Stadler PF	60	
Xiang J	60	
Anaya JM	59	
Capriles FGD	59	
Celani S	59	
Ciftci AK	59	
Cimmino A	59	
Dassoulas J	59	
Epple E	59	
Falla RJ	59	
Foerster M	59	
Fraga J	59	
Galvan IS	59	
Gomez D	59	
Hernandez C	59	
Lambert JE	59	
Lopez-jaramillo C	59	
Machado DT	59	
Madriz RGO	59	
Sandbach RL	59	
Spannagel S	59	
Witola L	59	
Zhang K	59	
Caraballo L	58	
Hamidi S	58	
Hariri F	58	
Lantwin O	58	
Margjeka I	58	
Mc Gowan JP	58	
Olagunju AT	58	
Petousis V	58	
Rodriguez Y	58	
Rosselli D	58	
Sanabria J	58	
Toda S	58	
Van Hecke H	58	
Xu J	58	
Buitrago-garcia D	57	
Dachs F	57	
Fernandez-avila DG	57	
Garcia J	57	
Gomez C	57	
Korolev M	57	
Lee SH	57	
Lefebvre G	57	
Makarenko V	57	
Martin C	57	
Nelson A	57	
Pareja R	57	
Pyatiizbyantseva D	57	
Rawaf S	57	
Schafer D	57	
Vasquez G	57	
Ahlen SP	56	
Austrup VA	56	
Bakos E	56	
Cholak S	56	
Codina EP	56	
Cooke M	56	
Demilly A	56	
Du Pree TA	56	
Forland BC	56	
Fuehring Q	56	
Garcia LM	56	
Gjelsten BK	56	
Gonzalez F	56	
Ioannou P	56	
Koyanagi A	56	
Lai YS	56	
Macdonald JC	56	
Moenig K	56	
Naghavi M	56	
Ortiz A	56	
Rodriguez F	56	
Rodriguez G	56	
Ryzhikov A	56	
Sakurai Y	56	
Sarkar A	56	
Schwindling J	56	
Trifonova E	56	
Vos T	56	
Akerstedt H	55	
Antrim DJ	55	
Asawatavonvanich T	55	
Barkeloo JT	55	
Basels JM	55	
Bilokon H	55	
Boehler M	55	
Bonilla-aldana DK	55	
Bravo AG	55	
Bruers B	55	
Ciubancan M	55	
Cribbs WA	55	
Debbe R	55	
Dogra S	55	
Filipuzzi M	55	
Forti A	55	
Gatti C	55	
Golobardes E	55	
Gonzalez J	55	
Jaramillo F	55	
Kim YJ	55	
Kluge EE	55	
Kucuk H	55	
Kuechler D	55	
Laurelli P	55	
Lim S	55	
Lionti AE	55	
Macneill I	55	
Mapelli L	55	
Marsden SP	55	
Martinez J	55	
Musheghyan H	55	
Nelson C	55	
Pachajoa H	55	
Pranko A	55	
Quezada AFC	55	
Radescu V	55	
Rahimpour E	55	
Roggel J	55	
Sartorius B	55	
Schoenrock BD	55	
Shupe MA	55	
Smith HA	55	
Tomlinson L	55	
Turner M	55	
Veeraraghavan V	55	
Wendland B	55	
Wickramarathna DDC	55	
Wotschack J	55	
Xing H	55	
Anjos N	54	
Bauer P	54	
Bayirli A	54	
Bhopatkar VS	54	
Bijani A	54	
Butalla S	54	
Carratta G	54	
Cheatham S	54	
Cui H	54	
Da Costa JGPF	54	
Didenko M	54	
Dittmeier SJ	54	
Elles S	54	
Fitschen T	54	
Gil DT	54	
Hamnett PG	54	
Henrot-versille S	54	
Hulsken R	54	
Kirchhoff A	54	
Lazovich T	54	
Lomidze I	54	
Maiani C	54	
Majeed A	54	
Malagalage K	54	
Malito D	54	
Niemeyer M	54	
Panitkin S	54	
Peschke R	54	
Pirumov H	54	
Quilty D	54	
Raddum S	54	
Rendel MB	54	
Rezvani R	54	
Rieger J	54	
Rinn TT	54	
Rojas-villarraga A	54	
Sabetta L	54	
Schultens MJ	54	
